"DATE","Primary.Energy.Consumed.by.the.Residential.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Residential.Sector","End.Use.Energy.Consumed.by.the.Residential.Sector","Residential.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Residential.Sector","Primary.Energy.Consumed.by.the.Commercial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Commercial.Sector","End.Use.Energy.Consumed.by.the.Commercial.Sector","Commercial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Commercial.Sector","Primary.Energy.Consumed.by.the.Industrial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Industrial.Sector","End.Use.Energy.Consumed.by.the.Industrial.Sector","Industrial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Industrial.Sector","Month","Formatted.Data"
2010,1.39834810397588e-11,-2.74440026259981e-10,-2.8421709430404e-12,-2.52384779741988e-09,-1.52067514136434e-09,-1.05160324892495e-11,-3.72773456547293e-09,-1.89288584806491e-10,-1.00310444395291e-08,-7.70046426623594e-09,-9.18962541618384e-08,-2.53361918112205e-08,-1.18164052764769e-07,-7.47794501876342e-08,-2.00388058146928e-07,"December",-1.76441972143948e-10
2011,-1.13914211397059e-10,4.26382484874921e-10,-7.79891706770286e-11,3.4627873901627e-09,2.33649188885465e-09,9.02105057321023e-11,5.10942754772259e-09,4.84192241856363e-10,1.33793491841061e-08,1.06026618595934e-08,1.17078798211878e-07,3.30801412928849e-08,1.51563654071651e-07,9.7483507488505e-08,2.5885992727126e-07,"January",7.43966666050255e-10
2011,1.125499693444e-10,-2.01453076442704e-10,1.27442945085932e-10,-1.76157755049644e-09,-1.50498635775875e-09,-1.70416569744702e-10,-2.91436208499363e-09,-4.8328274715459e-10,-7.29551175027154e-09,-6.27733243163675e-09,-5.79098013986368e-08,-1.7314164324489e-08,-7.57679572416237e-08,-5.08697439727257e-08,-1.31812157633249e-07,"February",-1.24055077321827e-09
2011,-2.43289832724258e-11,-1.62572177941911e-10,-1.31876731757075e-10,-8.99262886377983e-10,-5.29780663782731e-11,2.13503881241195e-10,-7.28050508769229e-10,2.87968759948853e-10,-2.42084752244409e-09,-9.42463884712197e-10,-3.20342223858461e-08,-7.45171746530104e-09,-4.03790636482881e-08,-2.21569962377544e-08,-6.47974047751632e-08,"March",1.10230757854879e-09
2011,-6.44604369881563e-11,4.88569185108645e-10,1.18461684905924e-10,3.18868842441589e-09,1.48065737448633e-09,-2.11457518162206e-10,3.90122067983611e-09,-4.88853402202949e-11,1.07048663267051e-08,7.27277438272722e-09,1.06730794868781e-07,2.84127850136429e-08,1.37284587253816e-07,8.38001597003313e-08,2.29669240070507e-07,"April",-4.54747350886464e-10
2011,7.91260390542448e-11,-7.50503659219248e-10,-1.25282895169221e-10,-4.81702500110259e-09,-2.48360265686642e-09,1.94063431990799e-10,-5.95122173763230e-09,-1.3153567124391e-10,-1.59819819600671e-08,-1.15255716082174e-08,-1.52123220686917e-07,-4.13427869716543e-08,-1.96323981072055e-07,-1.21697325994319e-07,-3.30331658915384e-07,"May",-2.83762346953154e-10
2011,-1.93267624126747e-11,9.20692855288507e-10,1.69848135556094e-10,5.67240476812003e-09,2.93653101834934e-09,-1.86901161214337e-10,6.67921540298266e-09,1.87924342753831e-10,1.78587242771755e-08,1.32906734506832e-08,1.65126266438165e-07,4.51357777819794e-08,2.1319124243746e-07,1.32739728542219e-07,3.59025762008969e-07,"June",1.00226316135377e-09
2011,-5.20685716765001e-11,-8.86018369783415e-10,-2.34194885706529e-10,-5.25903942616424e-09,-2.5818280846579e-09,1.7865886547952e-10,-5.69337998967967e-09,-8.39008862385526e-11,-1.53203245645273e-08,-1.16046976472717e-08,-1.38384393721935e-07,-3.77007154384046e-08,-1.7836691768025e-07,-1.10822952592571e-07,-2.99800831271568e-07,"July",-1.89720594789833e-09
2011,7.42375050322153e-11,5.78381786908722e-10,2.74781086773146e-10,3.37377059622668e-09,1.34627953229938e-09,-1.47394985106075e-10,3.03703018289525e-09,-1.53249857248738e-10,8.4434077507467e-09,6.3917013903847e-09,7.57877387513872e-08,2.01229113372392e-08,9.69512257142924e-08,5.90794115851168e-08,1.61528078024276e-07,"August",2.9631337383762e-09
2011,-4.08135747420602e-11,-1.00783381640213e-10,-2.5397639547009e-10,-7.32939042791259e-10,3.45835360349156e-10,9.99875737761613e-11,2.58921772910981e-10,4.38944880443159e-10,1.00499164545909e-10,2.96267899102531e-10,-3.29532667819876e-09,3.57147200702457e-10,-2.57477950071916e-09,1.24430243886309e-09,-1.27192834042944e-09,"September",-3.75803210772574e-09
2011,-1.01181285572238e-11,-3.50496520695742e-10,1.67347025126219e-10,-1.6177637007786e-09,-1.84900272870436e-09,-6.35509422863834e-11,-2.94397750622011e-09,-6.95990820531733e-10,-7.09201231074985e-09,-5.85691850574221e-09,-5.25139967066934e-08,-1.61672346621344e-08,-7.01586486684391e-08,-4.7861476559774e-08,-1.22056462714681e-07,"October",3.80350684281439e-09
2011,4.57021087640896e-11,6.66545929561835e-10,-4.29736246587709e-11,3.34534888679627e-09,2.85967871604953e-09,4.97948349220678e-11,4.74301486974582e-09,8.96079654921778e-10,1.19028982226155e-08,9.63177626545075e-09,9.16061253519729e-08,2.69924953499867e-08,1.20829781735665e-07,7.98213477537502e-08,2.07229277293663e-07,"November",-3.08318703901023e-09
2011,-5.70707925362512e-11,-8.79481376614422e-10,-7.76481101638637e-11,-4.87329998577479e-09,-3.55908014171291e-09,-4.49063009000383e-11,-6.31746388535248e-09,-1.03796082839835e-09,-1.63125832841615e-08,-1.28973169921665e-08,-1.33664116219734e-07,-3.81671725335764e-08,-1.74724846147001e-07,-1.12822021947068e-07,-2.96895905194106e-07,"December",2.02453520614654e-09
2012,3.10365066980012e-11,1.03875663626241e-09,1.53477230924182e-10,6.39136032987153e-09,4.15252543461975e-09,2.91606738755945e-11,7.9779738371144e-09,1.10617293103132e-09,2.10626467378461e-08,1.62983724294463e-08,1.83575821210979e-07,5.12471842739615e-08,2.38379925576737e-07,1.51432118400407e-07,4.02671957999701e-07,"January",-1.12231646198779e-09
2012,5.62749846721999e-11,-1.0973622011079e-09,-1.55182533490006e-10,-7.25935933587607e-09,-4.42605596617796e-09,2.78532752417959e-12,-8.92242724148673e-09,-1.06251718534622e-09,-2.38936763707898e-08,-1.82567418960389e-08,-2.1617915990646e-07,-5.95656501900521e-08,-2.7960800252913e-07,-1.75957211467903e-07,-4.70879058411811e-07,"February",7.47604644857347e-10
2012,-1.95768734556623e-10,9.81799530563876e-10,8.87894202605821e-11,6.76129729981767e-09,3.9945007301867e-09,-4.08135747420602e-11,8.21762569103157e-09,8.8709839474177e-10,2.22295284402207e-08,1.68679434864316e-08,2.05482820092584e-07,5.60402213523048e-08,2.64978552877437e-07,1.6545982362004e-07,4.4521902964334e-07,"March",-1.14050635602325e-09
2012,3.30601324094459e-10,-7.47945705370512e-10,-1.03455022326671e-11,-5.26597432326525e-09,-2.97131919069216e-09,7.4010131356772e-11,-6.30643626209348e-09,-6.35736796539277e-10,-1.72236696016626e-08,-1.29718955577118e-08,-1.62887772603426e-07,-4.37329958913324e-08,-2.09196741707274e-07,-1.28961687551055e-07,-3.50164555129595e-07,"April",2.22462404053658e-09
2012,-4.10182110499591e-10,5.64511992706684e-10,-6.3664629124105e-12,4.03520061809104e-09,2.04613570531365e-09,-9.76001501840074e-11,4.77882622362813e-09,4.25416146754287e-10,1.31479964693426e-08,9.80207914835773e-09,1.29133468362852e-07,3.38356471729639e-08,1.6487251741637e-07,9.9551130006148e-08,2.74231751973275e-07,"May",-3.42151906806976e-09
2012,4.29281499236822e-10,-5.01415797771187e-10,-6.88942236592993e-11,-3.66435415344313e-09,-1.69188751897309e-09,1.0129497240996e-10,-4.42190639660112e-09,-3.1798208510736e-10,-1.214118583448e-08,-9.03582986211404e-09,-1.235025592905e-07,-3.18408410748816e-08,-1.57093381858431e-07,-9.35465322982054e-08,-2.60062734014355e-07,"June",3.94538801629096e-09
2012,-3.98813426727429e-10,4.2138026401517e-10,1.94972926692571e-10,3.25212567986455e-09,1.55978341354057e-09,-6.48014975013211e-11,4.17662704421673e-09,2.40788722294383e-10,1.13600435724948e-08,8.54038262332324e-09,1.17448507808149e-07,3.02383114103577e-08,1.49356765177799e-07,8.8842966761149e-08,2.46944637183333e-07,"July",-3.44334694091231e-09
2012,3.1798208510736e-10,-1.62060587172164e-10,-2.8910562832607e-10,-1.60434865392745e-09,-9.61563273449428e-10,-1.89857018995099e-11,-2.54391352427774e-09,-8.06039679446258e-11,-6.77118805469945e-09,-5.18457454745658e-09,-7.18557657819474e-08,-1.8458820250089e-08,-9.13444182515377e-08,-5.42008820048068e-08,-1.50654159369878e-07,"August",2.33740138355643e-09
2012,-2.02703631657641e-10,-2.2021140466677e-10,2.8489921533037e-10,-1.02988906292012e-09,-1.85082171810791e-10,1.2028067430947e-10,-3.55839802068658e-10,-1.54159351950511e-10,-1.23748122859979e-09,-8.29686541692354e-10,-8.70136318553705e-09,-2.51924348049215e-09,-1.13684563984862e-08,-7.60621787776472e-09,-1.99397618416697e-08,"September",-1.45701051224023e-09
2012,1.13573150883894e-10,4.88000750920037e-10,-1.77351466845721e-10,3.06249603454489e-09,1.23509380500764e-09,-1.86503257282311e-10,2.80078893410973e-09,3.29578142554965e-10,7.91771981312195e-09,5.89466253586579e-09,7.6685864769388e-08,2.02701357920887e-08,9.81108314590529e-08,6.00036855757935e-08,1.64162884175312e-07,"October",1.20053300634027e-09
2012,-1.15846887638327e-10,-5.17331955052214e-10,2.20552465179935e-11,-3.52781626133947e-09,-1.68552105606068e-09,1.8644641386345e-10,-3.64906327376957e-09,-3.59705154551193e-10,-1.01531441032421e-08,-7.53448148316238e-09,-9.97360984911211e-08,-2.64058144239243e-08,-1.27642579172971e-07,-7.82586084824288e-08,-2.1384994397522e-07,"November",-1.07684172689915e-09
2012,2.05318428925239e-10,4.52587300969753e-10,1.13800524559338e-10,3.27247562381672e-09,1.79215930984356e-09,-1.37788447318599e-10,3.75302988686599e-09,3.16731529892422e-10,1.03240154203377e-08,7.4514900916256e-09,9.90396529232385e-08,2.67505697593151e-08,1.27342445921386e-07,7.95010919318884e-08,2.15084583032876e-07,"December",2.45563569478691e-10
2013,-2.98200575343799e-10,-4.84931206301553e-10,-2.02476257982198e-10,-3.56726559402887e-09,-1.99656824406702e-09,8.82778294908348e-11,-4.44106262875721e-09,-3.12297743221279e-10,-1.21269749797648e-08,-8.47830960992724e-09,-1.11092049337458e-07,-3.09094616568473e-08,-1.43914576256066e-07,-9.19707190405461e-08,-2.45271166932071e-07,"January",1.51703716255724e-09
2013,3.14344106300268e-10,5.60987700737314e-10,2.58637555816676e-10,4.074422577105e-09,2.04863681574352e-09,-7.20774551155046e-11,5.204412900639e-09,3.27645466313697e-10,1.42213139042724e-08,9.77775016508531e-09,1.27109615277732e-07,3.5939592635259e-08,1.65449591804645e-07,1.06868355942424e-07,2.8276508601266e-07,"February",-3.52338247466832e-09
2013,-2.57273313764017e-10,-4.52757831226336e-10,-3.00019564747345e-10,-3.25599103234708e-09,-1.28193278214894e-09,8.69135874381755e-11,-4.21977119913208e-09,-2.53294274443761e-10,-1.16209548650659e-08,-7.77185960032512e-09,-1.03391357697546e-07,-2.94526785182825e-08,-1.35051550387288e-07,-8.75587602422456e-08,-2.30680598178878e-07,"March",4.72573447041214e-09
2013,1.88379090104718e-10,8.17976797407027e-11,3.18777892971411e-10,6.60406840324868e-10,-3.10365066980012e-10,-1.08798303699587e-10,1.04040509540937e-09,5.99129634792916e-11,3.04828517982969e-09,1.53249857248738e-09,2.80249423667556e-08,8.09455968919792e-09,3.71696842194069e-08,2.41755060415016e-08,6.28824636805803e-08,"April",-4.4983607949689e-09
2013,-1.36424205265939e-10,3.65730556950439e-10,-2.97632141155191e-10,2.25247731577838e-09,1.84263626579195e-09,1.19655396702001e-10,2.52833842750988e-09,1.66437530424446e-10,6.60406840324868e-09,5.40444489161018e-09,5.59182353754295e-08,1.60088120537694e-08,7.23041466699215e-08,4.73244199383771e-08,1.25175120047061e-07,"May",3.1377567211166e-09
2013,7.42375050322153e-11,-6.40682173980167e-10,2.40333974943496e-10,-3.70482666767202e-09,-2.44881448452361e-09,-1.1885958883795e-10,-4.38768665844691e-09,-3.31624505633954e-10,-1.1588213055802e-08,-8.90190676727798e-09,-9.82613528321963e-08,-2.85297687696584e-08,-1.27962721307995e-07,-8.44547685119323e-08,-2.21462414629059e-07,"June",-1.63345248438418e-09
2013,1.22781784739345e-11,6.42842223896878e-10,-1.67801772477105e-10,3.26235749525949e-09,2.03567651624326e-09,1.16301634989213e-10,4.0313352656085e-09,3.94493326894008e-10,1.05347908174735e-08,7.98149812908377e-09,8.84344899532152e-08,2.61342165686074e-08,1.15644525067182e-07,7.7325807978923e-08,2.01042894332204e-07,"July",6.62112142890692e-10
2013,-8.12860889709555e-11,-4.53553639090387e-10,9.51558831729926e-11,-1.86173565452918e-09,-1.15574039227795e-09,-1.19825926958583e-10,-2.48724063567352e-09,-3.54020812665112e-10,-6.3470224631601e-09,-4.73528416478075e-09,-5.25385530636413e-08,-1.60272293214803e-08,-6.90854449203471e-08,-4.73494310426759e-08,-1.21308403322473e-07,"August",9.82254277914762e-11
2013,8.92441676114686e-11,2.55170107266167e-10,-3.5242919693701e-11,8.56744009070098e-10,5.05906427861191e-10,1.25851329357829e-10,1.28403598864679e-09,2.47155185206793e-10,3.2518983061891e-09,2.26009433390573e-09,2.58071395364823e-08,8.39327185531147e-09,3.43445663020248e-08,2.4772020879027e-08,6.16655597696081e-08,"September",-1.33331923279911e-09
2013,-5.41149347554892e-11,-1.9838353182422e-10,1.08002495835535e-11,-1.04432729131076e-09,-4.89762896904722e-10,-1.21474386105547e-10,-1.44035539051401e-09,-1.35173650051001e-10,-3.91412413591752e-09,-2.58273757935967e-09,-2.92282038572012e-08,-9.54037204792257e-09,-3.91028152080253e-08,-2.82703922493965e-08,-7.03116711520124e-08,"October",2.95767677016556e-09
2013,2.81943357549608e-11,2.7438318284112e-10,-3.63797880709171e-11,2.06421191251138e-09,9.40644895308651e-10,1.00840225059073e-10,2.67243649432203e-09,5.26370058651082e-11,7.38407379685668e-09,5.07247932546306e-09,5.47754552826518e-08,1.72832415046287e-08,7.3010824053199e-08,5.13083477926557e-08,1.29586169350659e-07,"November",-4.00177668780088e-09
2013,-2.50111042987555e-11,-3.40548922395101e-10,9.97033566818573e-11,-2.76565970125375e-09,-1.31626620714087e-09,-7.62270246923435e-11,-3.62098262485233e-09,3.06954461848363e-12,-9.90962689684238e-09,-6.98719304637052e-09,-7.27873157302383e-08,-2.28609451369266e-08,-9.71244844549801e-08,-6.78937794873491e-08,-1.71840383700328e-07,"December",3.62524588126689e-09
2014,9.54969436861575e-12,3.09853476210264e-10,-1.75077730091289e-10,2.51702658715658e-09,1.32877175929025e-09,6.22435436525848e-11,3.41026407113532e-09,-2.72848410531878e-11,9.1775973487529e-09,6.61657395539805e-09,6.63442278892035e-08,2.09910240300815e-08,8.89142484084005e-08,6.23607547822758e-08,1.57260728883557e-07,"January",-2.03726813197136e-09
2014,3.83124643121846e-11,-2.61479726759717e-10,2.31580088438932e-10,-1.98110683413688e-09,-1.24055077321827e-09,-4.96811480843462e-11,-2.77361777989427e-09,3.97903932025656e-12,-7.25572135706898e-09,-5.42468114872463e-09,-5.44769136467949e-08,-1.69607687894313e-08,-7.29910425434355e-08,-5.03551973451977e-08,-1.27648945635883e-07,"February",3.16504156216979e-10
2014,-8.21955836727284e-11,3.17925241688499e-10,-2.24986251851078e-10,2.23860752157634e-09,1.41199052450247e-09,1.05160324892495e-11,3.06215497403173e-09,4.24051904701628e-11,7.88929810369154e-09,6.03563421464060e-09,6.82080099068116e-08,1.99287910618295e-08,9.00988652574597e-08,5.90093804930802e-08,1.53620476339711e-07,"March",6.43922248855233e-10
2014,7.02584657119587e-11,-4.54406290373299e-10,1.30285116028972e-10,-3.2687239581719e-09,-1.70393832377158e-09,6.26982910034712e-11,-4.27945678893593e-09,-2.97859514830634e-11,-1.12006546260091e-08,-8.43124325911049e-09,-1.05290610008524e-07,-2.97062570098205e-08,-1.37820279633161e-07,-8.77980710356496e-08,-2.32355887419544e-07,"April",-8.96761775948107e-10
2014,-5.6843418860808e-13,4.91525042889407e-10,2.1600499167107e-12,3.72438080376014e-09,1.50885171024129e-09,-1.37333699967712e-10,4.75836259283824e-09,-1.2380496627884e-10,1.27333805721719e-08,9.35187927098013e-09,1.23016206998727e-07,3.44820705322491e-08,1.60867330123438e-07,1.01807472674409e-07,2.70470991381444e-07,"May",1.16051523946226e-09
2014,-7.83302311901934e-11,-2.88764567812905e-10,-6.9576344685629e-11,-2.3903794499347e-09,-4.15639078710228e-10,1.76669345819391e-10,-3.02168245980283e-09,4.23938217863906e-10,-8.40054781292565e-09,-5.87647264183033e-09,-8.30173121357802e-08,-2.35906441048428e-08,-1.09407210402424e-07,-6.95613380230498e-08,-1.83689735422377e-07,"June",-1.95723259821534e-09
2014,1.2028067430947e-10,-9.73727765085641e-11,1.36424205265939e-11,-4.39172254118603e-10,-1.26442500913981e-09,-1.82126314030029e-10,-5.05394837091444e-10,-7.83074938226491e-10,-8.25025381345768e-10,-1.24600774142891e-09,-5.70162228541449e-09,-4.06259914598195e-10,-4.95765561936423e-09,-1.25680799101247e-09,-8.06267053121701e-09,"July",3.10319592244923e-09
2014,-1.09480424725916e-10,4.83737494505476e-10,1.34036781673785e-10,3.33318439516006e-09,2.76281753031071e-09,1.79227299668128e-10,4.00120825361228e-09,1.08047970570624e-09,1.01430259746849e-08,8.49445314088371e-09,9.70260316535132e-08,2.48792275669985e-08,1.2268674254301e-07,7.32884473109152e-08,2.04397110792343e-07,"August",-3.96357791032642e-09
2014,4.82032191939652e-11,-7.38623384677339e-10,-2.96608959615696e-10,-5.11886355525348e-09,-3.53793438989669e-09,-1.75646164279897e-10,-6.00306293563335e-09,-1.22975052363472e-09,-1.56011310536996e-08,-1.2915052138851e-08,-1.51015001392807e-07,-3.92431616091926e-08,-1.92468178283889e-07,-1.15399075184541e-07,-3.19867467624135e-07,"September",4.0818122215569e-09
2014,5.12727638124488e-11,8.25309598440072e-10,4.06544131692499e-10,5.44571321370313e-09,3.51201379089616e-09,1.58479451783933e-10,6.15222006672411e-09,1.19462129077874e-09,1.61255684361095e-08,1.35808022605488e-08,1.55242332766647e-07,4.04842808165995e-08,1.98530869965907e-07,1.18887555800029e-07,3.29213435179554e-07,"October",-3.48154571838677e-09
2014,-1.63481672643684e-10,-7.30381088942522e-10,-4.24620338890236e-10,-4.37569269706728e-09,-2.79942469205707e-09,-1.23179688671371e-10,-4.70129180030199e-09,-9.80207914835773e-10,-1.22654455481097e-08,-1.07506821223069e-08,-1.15582679427462e-07,-3.02341618407809e-08,-1.48378603626043e-07,-8.86358293428202e-08,-2.45553565036971e-07,"November",2.48110154643655e-09
2014,2.60115484707057e-10,4.66570782009512e-10,3.46517481375486e-10,2.2315589376376e-09,1.57297108671628e-09,8.22524270915892e-11,2.19654339161934e-09,6.36077857052442e-10,5.44696376891807e-09,5.43514033779502e-09,4.83757958136266e-08,1.26872237160569e-08,6.2743310991209e-08,3.69479948858498e-08,1.03375441540265e-07,"December",-1.43336364999413e-09
2015,-3.24689608532935e-10,-1.51430867845193e-10,-2.07592165679671e-10,4.78621586808003e-11,-2.69665179075673e-10,-4.95674612466246e-11,2.30613750318298e-10,-2.62048160948325e-10,1.18689058581367e-09,-5.82076609134674e-11,1.50760115502635e-08,3.82038933821605e-09,1.82171788765118e-08,1.16202727440395e-08,3.03507476928644e-08,"January",5.63886715099216e-10
2015,3.48450157616753e-10,-1.45519152283669e-11,6.88942236592993e-11,-1.07331743492978e-09,-4.01087163481861e-10,3.00133251585066e-11,-1.0226699487248e-09,-9.8907548817806e-12,-3.31272076437017e-09,-1.98724592337385e-09,-3.51888047589455e-08,-8.53049186844146e-09,-4.34024514106568e-08,-2.52849758908269e-08,-7.01543285686057e-08,"February",1.96450855582952e-10
2015,-3.21620063914452e-10,-7.41806616133545e-11,1.76214598468505e-11,1.96905602933839e-10,5.27506927028298e-11,-2.23394636122975e-11,-4.83339590573451e-10,9.37916411203332e-11,-8.51059667184018e-10,-7.91033016867004e-10,-2.75827005680185e-09,-2.48286369242123e-09,-6.18138074059971e-09,-7.51992956793401e-09,-1.52704160427675e-08,"March",-1.16051523946226e-09
2015,2.4408564058831e-10,2.92061486106832e-10,-4.08135747420602e-11,1.55500856635626e-09,7.95580490375869e-10,2.21120899368543e-11,2.93596258416073e-09,-4.82032191939652e-11,7.53414042264922e-09,5.61885826755315e-09,6.2981825976749e-08,1.92263769349665e-08,8.41446308186278e-08,5.71657210457488e-08,1.47149876283947e-07,"April",2.40106601268053e-09
2015,-1.40744305099361e-10,-3.99438704334898e-10,3.38786776410416e-11,-2.39174369198736e-09,-1.13664100354072e-09,-1.76783032657113e-11,-4.03576905227965e-09,4.47926140623167e-11,-1.04596438177396e-08,-7.68795871408656e-09,-8.81798314367188e-08,-2.58953605225543e-08,-1.16342562250793e-07,-7.68783365856507e-08,-2.00457634491613e-07,"May",-3.40151018463075e-09
2015,5.12727638124488e-11,2.89389845420374e-10,-4.47926140623167e-11,1.59695900947554e-09,5.28871169080958e-10,-8.18545231595635e-12,2.83625922747888e-09,-1.94404492503963e-10,7.13828285370255e-09,4.99039742862806e-09,5.66597009310499e-08,1.66463678397122e-08,7.48773345549125e-08,4.94012510898756e-08,1.28672127175378e-07,"June",3.56158125214279e-09
2015,-3.41060513164848e-13,-4.46789272245951e-11,9.51558831729926e-11,1.31990418594796e-10,6.10953065915965e-10,5.84918780077714e-11,-2.65117705566809e-10,4.46789272245951e-10,-1.78829395736102e-10,5.23641574545763e-10,7.36349647922907e-09,1.61298885359429e-09,8.63656168803573e-09,4.78053152619395e-09,1.41158125188667e-08,"July",-2.99769453704357e-09
2015,-1.77351466845721e-11,-2.15834461414488e-10,-1.64959601534065e-10,-1.90607352124061e-09,-1.6814283299027e-09,-1.07831965578953e-10,-2.36582309298683e-09,-6.71775524097029e-10,-6.86964085616637e-09,-6.05587047175504e-09,-7.26299731468316e-08,-1.99464693650953e-08,-9.34364834392909e-08,-5.91480784351006e-08,-1.58236161951208e-07,"August",2.36104824580252e-09
2015,2.48974174610339e-11,4.38376446254551e-10,2.166871126974e-10,3.36217453877907e-09,2.42107489611953e-09,1.26021859614411e-10,4.35852598457132e-09,7.78413777879905e-10,1.22257688417449e-08,1.01570094557246e-08,1.24070766105433e-07,3.3909941521415e-08,1.59808223543223e-07,1.00467445918184e-07,2.69657903118059e-07,"September",-1.87719706445932e-09
2015,-3.376499080332e-11,-5.99754912400385e-10,-2.26236807066016e-10,-4.35068159276852e-09,-2.81261236523278e-09,-1.14823706098832e-10,-5.41535882803146e-09,-7.53857420932036e-10,-1.51686663230066e-08,-1.23111476568738e-08,-1.54455619849614e-07,-4.15077465731883e-08,-1.98457655642414e-07,-1.22828851090162e-07,-3.32724539475748e-07,"October",1.12049747258425e-09
2015,3.76303432858549e-11,6.83371581544634e-10,1.92585503100418e-10,4.77291450806661e-09,2.90788193524349e-09,1.01863406598568e-10,5.54308599021169e-09,6.47105480311438e-10,1.56421720021171e-08,1.25789938465459e-08,1.61245679919375e-07,4.23826804762939e-08,2.06410732062068e-07,1.25250153359957e-07,3.43414285453036e-07,"November",2.00088834390044e-10
2015,-2.50111042987555e-11,-7.06620539858704e-10,-1.34718902700115e-10,-4.77416506328154e-09,-2.833758117049e-09,-9.83959580480587e-11,-5.19139575771987e-09,-5.2341420087032e-10,-1.46712864079745e-08,-1.17975105240475e-08,-1.52157326738234e-07,-3.90662648896978e-08,-1.93958840100095e-07,-1.15283683044254e-07,-3.20272192766424e-07,"December",-1.76441972143948e-09
2016,0,7.0207306634984e-10,7.92397258919664e-11,4.55293047707528e-09,2.70392774837092e-09,8.70841176947579e-11,4.78513584312168e-09,4.06885192205664e-10,1.32919240058982e-08,1.07411324279383e-08,1.35913069243543e-07,3.42067778547062e-08,1.72573891177308e-07,1.00782585832349e-07,2.8330896384432e-07,"January",3.12502379529178e-09
2016,1.92130755749531e-11,-6.6830807554652e-10,-3.77440301235765e-11,-4.06464550906094e-09,-2.48860487772617e-09,-5.72413227928337e-11,-4.28303792432416e-09,-2.83080225926824e-10,-1.14606564238784e-08,-9.30731403059326e-09,-1.12165935206576e-07,-2.7874079933099e-08,-1.41967575473245e-07,-8.19657088868553e-08,-2.32381808018545e-07,"February",-4.27826307713985e-09
2016,-2.44426701101474e-11,6.01744432060514e-10,5.45696821063757e-12,3.39014150085859e-09,2.18733475776389e-09,2.66027200268582e-11,3.76149955627625e-09,1.70302882906981e-10,9.54639745032182e-09,7.65339791541919e-09,8.5739657151862e-08,2.15302407013951e-08,1.08489984995686e-07,6.317088718788e-08,1.78549271367956e-07,"March",5.43877831660211e-09
2016,3.01270119962282e-11,-5.56894974579336e-10,8.64019966684282e-12,-3.10478753817733e-09,-2.04499883693643e-09,-1.60866875376087e-11,-3.89940169043257e-09,-1.34491529024672e-10,-9.53218659560662e-09,-7.21774995326996e-09,-7.73870851844549e-08,-2.07932657758647e-08,-9.88825377135072e-08,-6.10244796916959e-08,-1.66807694768067e-07,"April",-6.35554897598922e-09
2016,-5.02495822729543e-11,5.84407189307967e-10,2.5465851649642e-11,3.58670604327926e-09,2.25827534450218e-09,2.44426701101474e-11,4.99619545735186e-09,1.94063431990799e-10,1.2330247045611e-08,8.85847839526832e-09,9.73075202637119e-08,2.80190874946129e-08,1.26020040625008e-07,8.25190227260464e-08,2.17721662920667e-07,"May",6.20275386609137e-09
2016,6.9576344685629e-11,-6.14591044723056e-10,-1.17438503366429e-10,-4.15877821069444e-09,-2.52134668699e-09,-4.03588273911737e-11,-5.97822236159118e-09,-2.5750068743946e-10,-1.5057025848364e-08,-1.07274900074117e-08,-1.19572860057815e-07,-3.5433231460047e-08,-1.55961515702074e-07,-1.04663968159002e-07,-2.72086253971793e-07,"June",-4.36557456851006e-09
2016,-5.76392267248593e-11,4.84305928694084e-10,2.27828422794119e-10,3.56726559402887e-09,2.19256435229909e-09,6.17319528828375e-11,5.28478949490818e-09,2.0122570276726e-10,1.33821913550491e-08,9.71726876741741e-09,1.05335629996262e-07,3.18358956974407e-08,1.38062205223832e-07,9.42488895816496e-08,2.42728219745914e-07,"July",1.24782673083246e-09
2016,1.2732925824821e-11,-9.0608409664128e-11,-3.00019564747345e-10,-1.20496679301141e-09,-9.05629349290393e-10,-9.00399754755199e-11,-2.4230075723608e-09,1.18234311230481e-11,-5.80894266022369e-09,-4.522007657215e-09,-4.20723154093139e-08,-1.3710575785808e-08,-5.59239197173156e-08,-4.07562765758485e-08,-1.01662863016827e-07,"August",1.8007995095104e-09
2016,2.95585778076202e-11,-4.97664132126374e-10,3.10365066980012e-10,-2.38139818975469e-09,-1.09798747871537e-09,1.16529008664656e-10,-1.76510184246581e-09,-2.98882696370129e-10,-5.4382098824135e-09,-3.48495632351842e-09,-5.10460722580319e-08,-1.31881279230583e-08,-6.54376890452113e-08,-3.88063199352473e-08,-1.07293544715503e-07,"September",-3.32147465087473e-09
2016,-4.2632564145606e-11,1.04728314909153e-09,-2.74667399935424e-10,5.81280801270623e-09,3.08477865473833e-09,-1.25851329357829e-10,5.75232661503833e-09,5.17616172146518e-10,1.6130229596456e-08,1.12825091491686e-08,1.39516032504616e-07,3.86567649002245e-08,1.80888491740916e-07,1.14173758447578e-07,3.05472894979175e-07,"October",2.71757016889751e-09
