"DATE","Primary.Energy.Consumed.by.the.Residential.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Residential.Sector","End.Use.Energy.Consumed.by.the.Residential.Sector","Residential.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Residential.Sector","Primary.Energy.Consumed.by.the.Commercial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Commercial.Sector","End.Use.Energy.Consumed.by.the.Commercial.Sector","Commercial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Commercial.Sector","Primary.Energy.Consumed.by.the.Industrial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Industrial.Sector","End.Use.Energy.Consumed.by.the.Industrial.Sector","Industrial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Industrial.Sector","Month","Formatted.Data","Total.Energy.Consumed"
2002,-10031.5212916667,-20673.0511437074,-30704.5333511904,-26430.5311615646,-57135.8169124148,-11008.4531513606,-10566.1042440477,-21575.3804668368,-6182.35300170061,-27757.8002312926,-27801.5351130954,4598.29159268709,-23203.0923690477,26659.1652950679,3455.99242602034,"December",2002-12-01,-48841.509556122
2003,8209.56991071427,14155.4040612244,22364.9672312924,7564.96468707477,29931.3564999998,11441.886037415,6206.05367517015,17648.7602338436,-7964.1144387756,9684.46356547637,55903.3641624152,-5455.55714030616,50447.5457661564,-28306.2070629251,22141.1723316327,"January",2003-01-01,75554.8201105437
2003,-990.370494897945,-6105.57571088433,-7096.00432823119,10367.9935977892,3270.41152380968,-8865.95605782317,483.556029761844,-8383.13357057832,23446.3720221089,15063.5005671766,-53941.2650884358,7211.19138350345,-46729.8520068025,29095.2284515306,-17634.1391556124,"February",2003-02-01,-63797.5916411561
2003,-11119.2157244898,-230.490255102054,-11349.5675833334,-18944.4170731293,-30292.6480909866,4231.98103741501,-6127.74973639453,-1895.16100935365,-31046.8814753402,-32942.10315051,28490.1135391161,-8368.27454166671,20121.8404396256,-25529.4118792517,-5408.25779336711,"March",2003-03-01,21602.8788520406
2003,22217.8188273809,5019.94697448981,27237.5614659864,20085.6447806122,47322.0779404764,-492.396176020444,8762.18801105442,8269.2789175169,27679.7842865647,35948.7828962583,10779.3706887751,8044.06687585038,18823.1617984695,17485.7251564625,36309.4439141153,"April",2003-04-01,32504.7933401361
2003,-26345.9692193877,-8885.86898214287,-35231.6071335034,-20223.5510714285,-55453.9985000003,-999.286619047582,-8596.12284778912,-9594.84589115634,-18865.4338681974,-28459.8533554421,-56589.6083996595,-6648.14618877555,-63237.3633724489,-9934.38058673465,-73171.8571598636,"May",2003-05-01,-83934.8642380952
2003,28210.3824396258,10740.6539634354,38950.8185586734,21956.2526598639,60905.8738154766,4361.98647193873,6579.64442857144,10940.8037457482,11689.4114268708,22630.0302236394,100334.751378401,4945.01838180276,105279.48160119,8039.54364115643,113318.676215986,"June",2003-06-01,132907.120289966
2003,-38724.3062806122,-9848.76643452381,-48572.8924047618,-23102.0370280612,-71673.9750501704,-14447.3199753401,-3566.67859523809,-18012.7700680272,-7288.48373469393,-25301.5029668368,-129213.895416667,-3155.99825765309,-132369.79522449,-10603.7165484694,-142972.963958333,"July",2003-07-01,-182385.521672619
2003,56909.6829132653,7209.23986309523,64118.7939872449,18799.6710204082,82917.9443937078,27822.6595314626,317.247913265287,28138.3155629252,236.488742346965,28375.2687363947,131938.855832483,1151.03085799322,133089.923284864,9897.74348044215,142987.178034014,"August",2003-08-01,216671.198277211
2003,-67487.9265484693,-4511.09627636053,-71998.9558052721,-5940.38444557823,-77939.1342585037,-34629.7500442177,2632.1977916667,-31995.7727032314,14720.1119328231,-17275.914971939,-108399.30444983,1062.08868962583,-107337.314393708,683.519200680303,-106653.400185374,"September",2003-09-01,-210516.981042517
2003,60398.593545068,3180.5128222789,63579.0989396259,-10957.2652508503,52621.7485382655,30298.6720348639,-4952.93733588439,25343.9502738096,-34806.8792176871,-9463.09554591814,71230.7798052723,-3228.03739115643,68002.9116369054,-18944.6333715987,49057.8203477892,"October",2003-10-01,161928.045385204
2003,-42164.6020765306,-3198.14488180273,-45362.7685765306,23253.6022848639,-22109.20489966,-19813.4330892857,6385.23590986398,-13426.50602466,50103.4283256802,36677.290232993,-36179.9989387756,4836.4137380952,-31343.9511607151,35118.4642236395,3775.21198299318,"November",2003-11-01,-98158.034104592
2003,25450.7387083334,2527.17385629254,27977.8856488095,-28918.5461615646,-940.36891241496,10439.1788486394,-6914.19124404765,3523.43853316338,-53690.9370017006,-50167.6192312924,11962.5978869047,-5294.45740731288,6668.90663095318,-41390.507704932,-34722.5925739796,"December",2003-12-01,47852.5154438775
2004,-16854.2400892858,113.526061224449,-16740.5007687074,32008.5286870748,15267.4155000001,-5544.14496258499,6660.2376751701,1117.40923384343,47395.4015612244,48512.4185654762,1555.78616241521,4549.96485969383,6104.4657661557,38525.2939370749,44630.9443316325,"January",2004-01-01,-20842.5988894556
2004,16958.0675051021,-2425.10071088431,14532.4136717687,-31480.1684022109,-16946.8344761905,5743.92794217682,-5270.81797023812,472.145429421882,-35638.3179778911,-35165.3934328232,-8471.71108843572,-3392.75761649656,-11862.814006802,-31906.6645484694,-43770.710155612,"February",2004-02-01,14230.2843588434
2004,-24606.0907244898,965.691744897917,-23639.4685833333,20569.5789268708,-3071.04809098632,-11452.220962585,2079.39426360545,-9372.24100935385,19211.1875246598,9838.12784948997,10523.133539116,2671.0844583333,13192.5574396253,24225.8191207483,37419.5492066324,"March",2004-03-01,-25535.1781479593
2004,35632.6858273809,3800.91497448983,39432.4724659864,-128.48121938779,39305.2029404761,21351.6348239795,2455.52301105443,23806.8319175171,415.848286564717,24223.2798962583,-5192.55431122472,-2425.40112414962,-7616.52520153026,-15343.4008435375,-22960.9420858842,"April",2004-04-01,51791.7663401362
2004,-38885.3272193876,-6697.88398214288,-45582.1891335035,-15246.7220714285,-60829.8964999999,-29147.9806190476,-5765.78784778914,-34913.5368911566,-15036.6098681974,-49950.479355442,-7819.22739965978,2320.67481122444,-5499.9003724491,6843.64441326537,1344.48884013607,"May",2004-05-01,-75852.5352380952
2004,20577.2514396256,2827.33196343538,23403.8825586736,10396.9646598639,33801.3898154761,25730.2574719387,4757.03242857146,30487.0667457484,14587.0094268709,45074.2112236393,18909.3173784014,-2537.79561819722,16373.1486011904,-2348.70935884361,14024.0122159863,"June",2004-06-01,65216.8262899656
2004,21295.3837193879,6713.59356547619,28009.311595238,12964.5769719388,40973.8529498301,-8087.65097534012,721.788404761878,-7365.65706802733,1437.94426530605,-5927.73196683662,-13995.5404166668,3380.88574234689,-10616.7362244896,3435.00645153068,-7181.53395833329,"July",2004-07-01,-787.807672618383
2004,-68859.1630867348,-14703.5541369048,-83562.6920127549,-36058.1799795919,-119621.314606293,-15061.2264685374,-6500.9980867347,-21562.3844370747,-21086.209257653,-42648.6142636056,-7985.93216751687,-4273.62514200678,-12257.1787151363,-7820.0525195579,-20077.3439659863,"August",2004-08-01,-91906.3217227898
2004,96453.5054515307,14322.3417236394,110775.432194728,40773.3715544218,151549.645741497,29866.1379557823,7466.1217916667,37332.3892967686,30046.5139328231,67378.8920280613,27679.5365501699,4092.94968962585,31770.1016062926,11731.4722006803,43501.6948146256,"September",2004-09-01,153999.179957483
2004,-91923.642454932,-6040.70617772106,-97963.5750603739,-26110.2552508503,-124074.906461735,-29641.030965136,-2538.42733588441,-32179.6037261903,-23518.856217687,-55698.3835459185,-21837.4171947278,-2480.36039115647,-24315.6173630951,-12604.5223715987,-36920.2456522106,"October",2004-10-01,-143402.090614796
2004,64279.2849234694,-3011.20788180277,61267.1724234692,6522.04928486387,67790.2851003404,19006.6639107143,-4481.90309013602,14524.94497534,8111.6433256802,22636.4722329932,-13518.5209387756,245.190738095253,-13275.0601607146,10141.6972236396,-3133.41501700711,"November",2004-11-01,69767.4278954076
2004,-32030.5352916666,6961.01185629258,-25068.8343511904,4596.87583843552,-20472.7879124152,-7108.21415136055,9060.95075595238,1952.54053316333,5746.8939982994,7699.53276870746,58741.5278869048,1426.46859268706,60169.0496309528,-6753.48870493209,53415.9904260207,"December",2004-12-01,19602.7784438782
2005,6792.93891071425,-6866.59593877558,-73.9497687075582,-6928.96531292532,-7002.36149999983,-1004.56396258502,-9988.05132482998,-10992.4557661565,-11989.7404387756,-22982.2134345238,-85882.375837585,-1830.1771403061,-87712.7832338439,6422.42193707497,-81291.3446683676,"January",2005-01-01,-80094.0008894564
2005,14565.6545051021,8214.60528911571,22780.3446717688,10360.0705977892,33139.9155238094,7708.63994217686,9271.03502976197,16979.5814294217,11813.8130221088,28793.2485671767,77716.0359115645,1084.66838350338,78800.2679931975,-10579.4785484695,68222.329844388,"February",2005-02-01,99990.3303588441
2005,-47311.2177244899,-15193.6202551021,-62505.1285833334,-26254.1330731293,-88758.4720909862,-20654.368962585,-9292.60573639462,-29946.9620093536,-12024.7544753401,-41971.3141505099,-39889.6174608843,-32.4665416666423,-39921.3905603743,14569.4531207485,-25353.8557933675,"March",2005-03-01,-107855.20414796
2005,104880.808827381,27005.6639744898,131887.204465986,59247.2417806123,191133.238940476,45678.0128239796,10537.5970110545,56215.7249175169,20030.2342865646,76245.2828962582,-1904.27831122451,-337.338124149675,-2242.18820153051,-10281.7018435376,-12521.8480858842,"April",2005-04-01,148654.543340137
2005,-176512.313219388,-36689.5869821429,-213202.891133503,-98278.4590714286,-311479.9825,-77059.0616190476,-11151.2998477891,-88210.6908911564,-36240.0638681973,-124449.932355442,23730.6356003401,-221.926188775516,23509.0116275509,-5907.71958673455,17599.373840136,"May",2005-05-01,-229840.739238096
2005,220627.963439626,35046.0599634354,255674.872558674,118370.769659864,374044.521815476,95869.0094719387,8417.62542857143,104287.215745748,50665.2794268708,154951.706223639,-24974.0726215986,865.075381802746,-24109.0753988093,27957.8346411563,3850.33621598647,"June",2005-06-01,291522.900289966
2005,-197846.479280612,-19753.2334345238,-217600.181404762,-102367.698028061,-319967.21205017,-85128.27697534,-1450.22959523809,-86579.2270680272,-50699.5887346939,-137278.107966837,23029.0945833333,-423.85525765309,22605.19577551,-43924.5945484693,-21320.5139583334,"July",2005-07-01,-259945.661672619
2005,116079.300913265,-351.440136904778,115728.005987245,60125.8140204082,175853.532393707,48705.5175314625,-7352.5950867347,41353.5665629252,33266.579742347,74619.4097363946,-28234.064167517,-1465.12714200678,-29699.1027151359,45211.1064804421,15512.7380340137,"August",2005-08-01,136550.754277211
2005,-28354.5695484693,13108.5857236395,-15245.9938052722,-18538.4204455783,-33784.3282585033,-9843.71704421762,13903.6327916667,4059.4842967687,-7393.75506717685,-3333.42397193888,31524.4765501701,4064.78568962584,35589.1656062923,-32274.5437993196,3314.01581462593,"September",2005-09-01,-6673.81004251701
2005,-19177.222454932,-14021.8241777211,-33199.0390603741,-4476.7142508502,-37675.7644617347,-10832.6869651361,-15393.0563358844,-26225.4487261905,-13960.3192176871,-40186.6275459183,-17278.9881947279,-6174.92439115646,-23453.820363095,12748.5566284013,-10704.5766522112,"October",2005-10-01,-47288.8976147957
2005,24066.9959234694,7002.73711819726,31069.6864234694,8296.85928486378,39366.5301003402,11517.6029107143,11529.5399098639,23046.7659753402,21818.0083256803,44865.4502329932,-16176.1419387755,6885.67373809522,-9290.54816071456,4264.05422363953,-5027.2500170064,"November",2005-11-01,19408.4568954078
2005,-11633.1102916667,3325.54785629254,-8307.45735119045,2844.22883843553,-5463.18791241505,-3679.5451513606,-3696.1762440476,-7375.11346683674,-13171.6360017008,-20547.1342312926,50411.0708869046,-5910.01240731288,44501.1096309527,-12691.614704932,31810.15442602,"December",2005-12-01,35098.4154438778
2006,920.388910714305,-14679.4569387755,-13759.2947687075,-25739.7163129253,-39499.0954999999,-2814.292962585,-5761.99932482996,-8577.05676615648,-8690.42443877544,-17267.3454345237,-61385.3908375847,3599.3638596938,-57786.0242338438,11261.6059370749,-46524.8606683672,"January",2006-01-01,-63279.2948894559
2006,4591.47850510203,23360.7902891156,27952.7056717687,49931.2945977891,77884.1495238095,5631.76494217687,13544.9210297619,19177.3724294218,33306.8200221088,52484.2135671767,40750.3349115642,-842.392616496503,39907.8679931975,-3429.85754846949,36478.2188443877,"February",2006-02-01,50973.5783588436
2006,-6536.98772448978,-24968.123255102,-31505.7655833333,-59360.5660731292,-90866.5440909864,-6150.44996258505,-16625.6857363946,-22776.5520093538,-46739.3614753401,-69516.07215051,-2571.15946088386,-1135.81954166677,-3706.84556037439,-3863.80287925156,-7570.5967933674,"March",2006-03-01,-15258.5971479592
2006,9549.23282738092,21007.4879744898,30557.4524659864,50121.2317806122,80678.9189404762,7253.32582397961,14525.1100110545,21778.550917517,41110.7092865646,62889.6608962583,-29212.150311225,1144.19187585044,-28068.1022015304,3508.67915646242,-24559.8440858844,"April",2006-04-01,-12409.5916598641
2006,-27767.1062193877,-18826.3919821429,-46594.1261335034,-36550.1440714285,-83144.4645,-15167.8276190476,-9550.13984778915,-24717.8678911564,-20938.4568681972,-45657.1413554421,36951.7346003405,1245.6238112244,38197.4526275508,6156.41241326548,44354.7628401361,"May",2006-05-01,-5983.19923809489
2006,73876.9734396259,22412.0579634354,96289.5405586735,33742.5686598639,130032.220815476,34968.7604719388,4494.03342857145,39462.5947457483,-823.292573129282,38640.5922236395,-17499.023621599,-4894.86161819721,-22393.8993988092,-18058.0333588437,-40453.2707840137,"June",2006-06-01,91346.7102899656
2006,-133478.463280612,-27081.4754345238,-160560.539404762,-40528.8420280612,-201089.40605017,-60024.0369753401,-772.950595238095,-60796.7850680272,12700.9862653061,-48097.3009668369,-16217.7704166665,7498.58174234689,-8719.23222449016,21561.0054515307,12843.3190416667,"July",2006-07-01,-209720.270672619
2006,167902.306913265,25384.7198630953,193287.975987245,43860.3980204081,237148.305393708,73741.5565314625,-1503.36508673474,72238.0425629252,-11893.2712576531,60345.9587363948,41666.5008324829,-7587.53014200678,34078.9942848644,-12953.4335195579,21124.1720340137,"August",2006-08-01,283310.364277211
2006,-154113.605548469,-16433.7352763606,-170548.704805272,-36878.6104455782,-207427.087258503,-67082.6970442176,2487.91079166676,-64594.7107032314,3413.12493282319,-61182.0259719391,-43067.4934498299,5900.13868962585,-37167.2313937081,-955.953799319705,-38122.3381853742,"September",2006-09-01,-264263.796042518
2006,107850.022545068,7383.14682227891,115234.747939626,28542.1877491497,143776.441538265,47821.3990348639,-1635.37433588448,46186.0332738096,7899.91578231285,54085.5964540819,24266.6598052721,-4109.58739115647,20156.6696369054,11242.3196284013,31398.9703477891,"October",2006-10-01,179938.081385205
2006,-60331.6860765307,-5637.01888180272,-65970.1575765306,-33670.0797151361,-99639.4488996599,-29306.7750892856,-2159.55409013593,-31466.4190246599,-23346.4346743197,-54811.970767007,-2446.49293877553,2598.91173809522,153.129839285089,-16605.6687763605,-16453.4020170068,"November",2006-11-01,-92084.9541045926
2006,27175.9867083334,11131.1348562925,38308.1726488096,54900.3518384355,93207.5630875851,16979.7468486394,8900.00775595228,25879.8435331633,45653.8459982992,71532.6027687075,-10495.2071130953,-373.344407312885,-10869.4123690471,22041.6762950679,11173.7144260205,"December",2006-12-01,33660.5264438782
2007,-5594.28908928577,-17135.7949387755,-22730.6517687075,-77503.8313129253,-100233.4895,-8426.65596258496,-16163.2883248299,-24589.8497661565,-69698.6554387754,-94287.5234345237,16694.8621624151,-3014.76314030618,13680.8267661561,-29712.5060629251,-16033.1226683677,"January",2007-01-01,2673.9171105438
2007,-10648.4194948979,17807.0922891156,7158.84667176879,84063.8805977892,91221.6665238097,929.851942176808,20340.7990297619,21270.1934294218,83441.8310221088,104711.461567177,-23316.1740884355,6365.75838350347,-16950.7520068025,35661.2444515305,18711.3388443881,"February",2007-02-01,-33034.7416411562
2007,20408.5332755102,-13627.455255102,6781.14941666656,-72594.0350731293,-65811.5910909866,4165.10003741502,-19425.9187363946,-15259.9480093538,-79734.8974753401,-94994.9271505098,31082.1025391159,-7916.73754166673,23165.1454396257,-35934.1628792515,-12769.0547933676,"March",2007-03-01,55655.7358520406
2007,-16704.3571726191,8871.25197448979,-7833.29753401348,55330.0367806123,47495.1919404763,-3060.83317602045,14375.3340110544,11313.328917517,63167.7552865645,74481.7838962581,-34571.4893112247,7110.8738758504,-27459.7472015306,31754.1891564624,4293.93191411576,"April",2007-04-01,-54336.6796598637
2007,-2172.64121938761,-5654.27698214287,-7826.68813350352,-41425.5660714287,-49250.7205,-5533.12461904758,-8189.06784778914,-13720.9498911565,-43901.6518681972,-57623.6383554418,28458.8286003404,-5041.98218877558,23415.3136275511,-27020.6135867345,-3604.699159864,"May",2007-05-01,20753.0627619047
2007,25139.2474396257,3192.56496343541,28331.5955586736,29917.6686598641,58248.088815476,17225.8564719387,3950.39542857146,21175.2057457483,28734.6384268707,49910.9022236392,-10274.4546215989,3271.35938180281,-7001.03139880979,23706.5526411563,16705.1192159865,"June",2007-06-01,32090.6492899659
2007,-35566.9772806121,-1425.01243452387,-36991.821404762,-19467.2330280613,-56458.3760501698,-24254.0449753401,-2918.24359523813,-27171.6330680272,-19372.8837346938,-46545.4579668366,-16755.8244166664,-2359.12625765316,-19117.2042244895,-21293.0355484693,-40410.0459583335,"July",2007-07-01,-76576.8466726188
2007,26417.9719132652,1986.68286309532,28404.5919872449,14976.6430204082,43380.9473937073,21649.1635314626,3914.62091326533,25563.5695629252,15262.0317423468,40826.4257363946,40340.8668324828,1539.32085799328,41882.1352848637,18584.7184804421,60466.7400340138,"August",2007-08-01,88408.0022772105
2007,-6453.98554846924,-5901.25327636065,-12355.3928052721,-21866.5234455783,-34221.8412585033,-11540.1230442177,-4803.75520833334,-16344.0247032313,-15318.5780671767,-31663.2629719389,-45662.2934498298,251.779689625785,-45411.6773937074,-14795.6927993197,-60207.2371853741,"September",2007-09-01,-63656.4020425168
2007,-9205.99045493213,11551.731822279,2346.24293962579,37533.6697491497,39879.9545382652,893.49403486396,4239.10366411563,5132.97027380955,17469.0117823128,22602.3454540817,29863.167805272,-3082.64239115642,26780.6296369048,10031.9276284013,36812.3853477889,"October",2007-10-01,21550.6713852042
2007,13296.6979234695,-14839.2818818028,-1543.48757653058,-50097.0537151361,-51640.6988996598,5047.5379107143,-1780.969090136,3266.0489753401,-17906.0316743196,-14639.9687670068,-7628.60993877544,5836.2817380952,-1791.4081607144,-5127.05777636046,-6918.29801700648,"November",2007-11-01,10715.6258954077
2007,-9534.02129166677,12670.9828562926,3138.21064880954,48222.0498384354,51360.510087585,-5933.35415136058,-2186.4222440477,-8119.02546683667,13381.5749982992,5262.21876870738,2234.99288690463,-7281.75640731288,-5048.35036904752,474.606295067926,-4573.81157397988,"December",2007-12-01,-13232.3825561217
2008,4042.59891071435,-6819.92393877557,-2778.83876870754,-33238.5803129252,-36017.5805000001,3635.66803741503,5743.06467517015,9377.53923384343,-5708.00243877535,3670.02656547643,-28936.7418375848,7085.68685969383,-21849.3492338435,4178.78593707494,-17670.7306683672,"January",2008-01-01,-21258.4748894566
2008,1794.46250510199,2453.68028911567,4249.86667176879,17839.3955977891,22089.0485238097,641.446942176801,-6252.66297023816,-5609.4515705781,1095.88702210871,-4514.06143282345,77671.0349115643,-5799.13961649654,71870.5339931971,-8381.76254846949,63489.2558443877,"February",2008-02-01,80106.9443588442
2008,-9813.10272448972,-2977.78025510203,-12792.6815833334,-12859.4750731292,-25651.4450909866,-5510.49996258497,3205.72326360547,-2306.97500935389,-2605.47947534003,-4911.98815050987,-112178.652460884,4330.94045833329,-107846.851560374,11076.3331207484,-96771.2047933673,"March",2008-03-01,-127502.25514796
2008,18534.0578273808,7314.86997448976,25850.5164659865,17734.9987806122,43584.5289404764,7446.42282397954,508.357011054422,7957.05091751714,5317.73828656456,13274.2568962582,101252.939688775,-3501.77312414963,97750.6707984691,-12367.9588435375,85383.2689141156,"April",2008-04-01,127233.420340136
2008,-19985.5932193876,-10762.9749821428,-30749.6901335035,-21378.4380714286,-52127.2555000002,-2182.97161904759,-993.835847789147,-3178.76389115655,-958.05686819725,-4136.1533554419,-54515.4043996595,3586.02881122448,-50928.9833724487,13235.2574132654,-37693.8401598639,"May",2008-05-01,-76683.9692380953
2008,7730.69743962568,8657.95396343536,16389.3035586736,12448.881659864,28837.6498154762,-10103.3805280612,-2924.57157142852,-13026.5782542517,-12970.4345731293,-25997.6597763608,13174.7893784011,-4075.78561819729,9098.48260119026,-13273.9333588436,-4175.78678401359,"June",2008-06-01,10802.1062899658
2008,10726.6127193879,-1209.98443452382,9516.24759523799,7537.34697193875,17053.81994983,22013.5930246599,8394.92240476184,30407.8489319728,28976.2062653061,59384.3580331634,-3982.74041666656,4120.24474234696,138.24177551036,10513.3864515307,10652.0970416667,"July",2008-07-01,28757.4653273812
2008,-17746.9360867348,-6281.45213690474,-24028.142012755,-23872.2299795918,-47900.3856062925,-24699.6524685374,-11136.0300867347,-35835.6984370748,-35213.6392576531,-71049.1282636055,17832.128832483,-3318.58914200683,14512.7052848638,-3850.26451955788,10662.2500340135,"August",2008-08-01,-24614.4597227892
2008,5855.82445153069,9168.31372363943,15024.0601947278,23780.9615544217,38804.8237414966,16931.2749557823,9285.10179166668,26216.8452967687,25579.5699328232,51795.9200280613,-33176.06444983,2110.21768962589,-31065.1513937073,-5315.14879931966,-36380.685185374,"September",2008-09-01,-10388.9650425172
2008,13223.874545068,-7481.58517772106,5742.1509396259,-7366.92725085031,-1624.29246173464,-5887.30296513609,-4322.63733588441,-10210.4477261904,-3341.78521768716,-13551.9255459184,40776.1968052723,-1327.48739115652,39448.3066369046,14221.5506284013,53670.8953477889,"October",2008-10-01,48112.7683852045
2008,-23446.7670765306,3743.47711819725,-19703.0135765307,-16333.5057151361,-36037.2618996599,-1000.08508928566,-1221.61109013599,-2221.52302465994,-23087.2116743197,-25308.5427670068,-40407.3349387756,1211.5997380953,-39195.5951607142,-20702.7877763605,-59899.8420170067,"November",2008-11-01,-64854.1871045923
2008,22407.1117083333,876.056856292541,23282.8556488096,37781.2548384354,61064.8540875851,2891.2328486394,5888.02075595232,8779.47553316336,44547.4459982993,53326.3267687074,29673.6848869048,-1087.15740731299,28586.5136309523,23127.963295068,51715.8504260204,"December",2008-12-01,54972.029443878
2009,-22376.5780892857,-6933.87793877552,-29310.0357687076,-51293.6853129252,-80604.0905000001,-5098.30596258499,-9481.42832482989,-14580.0797661566,-54257.8554387755,-68837.2924345236,-6640.430837585,253.796859693935,-6386.63123384351,-19984.4120629252,-26371.8486683674,"January",2009-01-01,-34115.3148894562
2009,37634.756505102,14265.1892891156,51899.1966717688,56532.3015977891,108431.28452381,13938.9719421768,12539.3860297619,26478.4614294219,52513.2880221089,78991.3395671766,-21996.0690884355,1290.92338350337,-20705.1560068028,12483.4224515306,-8221.60015561214,"February",2009-02-01,29577.6593588439
2009,-70543.2127244898,-20336.659255102,-90878.7205833334,-56984.8010731292,-147862.810090987,-30859.688962585,-15786.5427363946,-46645.8660093539,-47917.1184753402,-94562.8461505099,42282.3895391159,-3275.80354166666,39006.510439626,-6673.53187925167,32333.2162066326,"March",2009-03-01,-59120.5121479595
2009,106106.203827381,20825.3429744898,126930.328465986,54107.8827806123,181037.224940476,49365.0498239796,18963.0390110544,68327.2569175172,49408.5962865647,117735.837896258,-43289.3513112248,5452.54887585036,-37836.5052015308,9103.03015646252,-28733.7100858844,"April",2009-04-01,112181.902340136
2009,-122105.358219388,-12193.1079821428,-134297.740133503,-43787.5570714286,-178084.2165,-59143.2286190476,-20030.1818477891,-79172.3328911566,-56500.1388681974,-135672.352355442,25913.3696003404,-7063.11918877555,18849.7066275513,-19937.3365867346,-1087.54715986388,"May",2009-05-01,-155335.217238095
2009,108853.734439626,-4280.89603656464,104572.829558674,22710.6746598641,127282.473815476,55446.5814719388,16958.7244285715,72404.3037457483,60289.4904268708,132693.355223639,-2804.53762159887,6969.28638180277,4165.38460119023,32460.6176411564,36626.0062159864,"June",2009-06-01,161495.778289966
2009,-76087.5222806121,21271.4085654762,-54816.439404762,3946.99597193865,-50868.6220501699,-42428.8519753402,-10669.3995952381,-53097.5520680272,-53622.3057346939,-106719.006966837,-11440.4884166664,-4925.08425765309,-16366.1232244896,-38737.2035484693,-55103.2859583334,"July",2009-07-01,-129956.862672619
2009,39229.8419132652,-30447.9071369048,8782.01498724498,-25912.0699795917,-17130.5646062927,26440.0065314626,4822.67491326536,31262.3005629251,37241.3877423469,68502.5237363946,13319.1008324828,2082.3128579932,15401.8662848638,34518.4344804421,49920.0980340138,"August",2009-08-01,78988.9492772109
2009,-7659.96154846929,28433.4607236394,20773.8531947278,35151.0595544217,55925.1417414967,-11068.6540442177,-2362.24120833338,-13430.6877032313,-17909.8970671768,-31339.3209719388,-13201.2704498297,210.226689625869,-12991.4923937073,-21168.4357993196,-34159.5201853744,"September",2009-09-01,-31929.8860425173
2009,-12428.495454932,-17836.777177721,-30265.798060374,-27998.6052508503,-58264.4684617348,-215.591965136025,3226.31966411567,3010.50427380949,4443.65778231289,7453.0174540817,21936.5108052719,-1553.75039115649,20383.2156369045,5543.96962840126,25926.6633477894,"October",2009-10-01,9292.42338520456
2009,17058.4999234694,4834.36211819721,21893.2464234693,7701.49128486391,29594.7451003402,3751.20491071427,-5297.62909013606,-1546.01902465981,-2590.91367431971,-4136.1257670069,-36259.2269387753,2107.74973809525,-34151.8451607139,4182.46922363955,-29968.9210170072,"November",2009-11-01,-15449.5221045923
2009,-10637.2662916667,4778.92885629258,-5858.50535119037,14075.9338384354,8217.40208758501,-411.636151360523,6577.00575595239,6164.6775331632,9213.35599829932,15377.7817687076,40268.9088869044,-1799.35240731292,38469.773630952,-5808.98970493205,32660.5514260209,"December",2009-12-01,29220.0064438779
2010,3216.49591071432,-9328.47493877555,-6111.92076870758,-25519.2433129252,-31631.0285,-4898.55596258505,-6339.25132482995,-11236.8427661564,-13964.5074387755,-25201.7294345239,-20362.7618375845,640.239859693851,-19722.6282338432,4957.67993707489,-14765.0196683679,"January",2010-01-01,-22044.8218894559
2010,1857.89450510201,11185.3122891156,13043.1366717688,25904.2205977891,38947.0115238096,9888.55494217689,5081.97202976192,14969.4314294217,10373.1520221088,25343.4145671769,-19598.5600884359,703.642383503445,-18894.8160068029,-7364.88554846947,-26259.3151556118,"February",2010-02-01,-7852.11064115639
2010,-12045.9657244898,-13629.013255102,-25674.8385833334,-26383.8790731293,-52058.1380909865,-16905.864962585,-4070.06373639457,-20974.8380093536,-3639.55447534007,-24615.3661505102,55864.0385391161,-1458.75454166673,54405.0884396259,11168.4251207484,65572.8702066322,"March",2010-03-01,26912.2078520407
2010,33566.588827381,17520.5229744898,51086.8954659865,37257.6977806123,88343.9039404763,26857.3018239796,4233.59601105444,31089.8029175169,4118.94428656455,35209.6338962584,-64311.5863112247,1414.96687585041,-62896.3242015306,-9871.14284353755,-72766.633085884,"April",2010-04-01,-3887.69565986381
2010,-56754.8362193878,-19410.2009821429,-76164.7401335035,-53076.2810714286,-129240.4235,-33826.3586190476,-4527.67184778915,-38352.8538911563,-13070.7678681972,-51424.3173554421,47055.5366003402,-409.543188775586,46645.7456275509,2007.10641326543,48651.7818401357,"May",2010-05-01,-43525.6582380953
2010,61056.4204396258,15235.3609634354,76291.3435586736,57200.2516598639,133491.212815476,29473.1194719388,2409.00642857148,31880.9357457481,19329.4814268707,51210.9052236394,-31298.7616215986,-2014.89861819721,-33313.7163988094,6001.03064115636,-27311.2097840133,"June",2010-06-01,59230.7782899658
2010,-38764.8612806122,-7230.34243452385,-45994.5274047621,-44662.8850280612,-90657.2290501702,-13366.6629753402,2820.96040476185,-10544.7480680271,-13226.7577346939,-23771.8999668367,36998.1975833332,5444.9367423469,42443.6727755102,-8027.27154846931,34414.4190416665,"July",2010-07-01,-15133.3266726187
